0x004021c0:0x004021ea, _start
0x0094a486:0x0094ab97, ira
0x0094ab97:0x0094aba2, gate_ira
0x0094aba2:0x0094abbc, rest_of_handle_ira
0x0094abbc:0x0094abcd, rhs_regno_33
0x0094abcd:0x0094ac03, bitmap_initialize_stat_2
0x0094ac03:0x0094acff, bmp_iter_set_init_20
0x0094acff:0x0094ad33, bmp_iter_next_19
0x0094ad33:0x0094ae5f, bmp_iter_set_20
0x0094ae5f:0x0094ae7d, VEC_edge_base_length_34
0x0094ae7d:0x0094aea7, VEC_edge_base_index_33
0x0094aea7:0x0094aef4, VEC_edge_base_iterate_1
0x0094aef4:0x0094af29, VEC_edge_heap_free_1
0x0094af29:0x0094af67, ei_container_29
0x0094af67:0x0094af92, ei_start_1_29
0x0094af92:0x0094aff0, ei_end_p_29
0x0094aff0:0x0094b06e, ei_next_29
0x0094b06e:0x0094b0c9, ei_edge_29
0x0094b0c9:0x0094b137, ei_cond_29
0x0094b137:0x0094b176, df_lr_get_bb_info_6
0x0094b176:0x0094b1ee, sparseset_bit_p
0x0094b1ee:0x0094b22c, sparseset_insert_bit
0x0094b22c:0x0094b275, sparseset_set_bit
0x0094b275:0x0094b29b, sparseset_iter_init
0x0094b29b:0x0094b2da, sparseset_iter_p
0x0094b2da:0x0094b2fd, sparseset_iter_elm
0x0094b2fd:0x0094b32b, sparseset_iter_next
0x0094b32b:0x0094b349, VEC_loop_p_base_length_5
0x0094b349:0x0094b373, VEC_loop_p_base_index_7
0x0094b373:0x0094b3c0, VEC_loop_p_base_iterate_2
0x0094b3c0:0x0094b3f2, loop_depth_2
0x0094b3f2:0x0094b460, loop_outer_5
0x0094b460:0x0094b47e, VEC_ira_allocno_t_base_length
0x0094b47e:0x0094b4b8, VEC_ira_allocno_t_base_space
0x0094b4b8:0x0094b4fd, VEC_ira_allocno_t_base_quick_push
0x0094b4fd:0x0094b51d, VEC_ira_allocno_t_base_address
0x0094b51d:0x0094b539, VEC_ira_allocno_t_heap_alloc
0x0094b539:0x0094b56e, VEC_ira_allocno_t_heap_free
0x0094b56e:0x0094b5db, VEC_ira_allocno_t_heap_reserve
0x0094b5db:0x0094b62a, VEC_ira_allocno_t_heap_safe_push
0x0094b62a:0x0094b648, VEC_ira_copy_t_base_length
0x0094b648:0x0094b682, VEC_ira_copy_t_base_space
0x0094b682:0x0094b6c7, VEC_ira_copy_t_base_quick_push
0x0094b6c7:0x0094b6e7, VEC_ira_copy_t_base_address
0x0094b6e7:0x0094b703, VEC_ira_copy_t_heap_alloc
0x0094b703:0x0094b738, VEC_ira_copy_t_heap_free
0x0094b738:0x0094b7a5, VEC_ira_copy_t_heap_reserve
0x0094b7a5:0x0094b7f4, VEC_ira_copy_t_heap_safe_push
0x0094b7f4:0x0094b809, ira_allocno_iter_init_0
0x0094b809:0x0094b883, ira_allocno_iter_cond_0
0x0094b883:0x0094b898, ira_copy_iter_init
0x0094b898:0x0094b912, ira_copy_iter_cond
0x0094b912:0x0094b981, ira_allocate_and_copy_costs
0x0094b981:0x0094ba4b, ira_allocate_and_accumulate_costs
0x0094ba4b:0x0094c043, create_loop_tree_nodes
0x0094c043:0x0094c11f, more_one_region_p
0x0094c11f:0x0094c1a3, finish_loop_tree_node
0x0094c1a3:0x0094c46d, finish_loop_tree_nodes
0x0094c46d:0x0094c657, add_loop_to_tree
0x0094c657:0x0094c6c4, setup_loop_tree_level
0x0094c6c4:0x0094c985, form_loop_tree
0x0094c985:0x0094cbfa, rebuild_regno_allocno_maps
0x0094cbfa:0x0094ccbe, initiate_allocnos
0x0094ccbe:0x0094d104, ira_create_allocno
0x0094d104:0x0094d16a, ira_set_allocno_cover_class
0x0094d16a:0x0094d1db, ira_conflict_vector_profitable_p
0x0094d1db:0x0094d25e, ira_allocate_allocno_conflict_vec
0x0094d25e:0x0094d2ea, allocate_allocno_conflict_bit_vec
0x0094d2ea:0x0094d330, ira_allocate_allocno_conflicts
0x0094d330:0x0094d7c4, add_to_allocno_conflicts
0x0094d7c4:0x0094d7fd, ira_add_allocno_conflict
0x0094d7fd:0x0094d896, clear_allocno_conflicts
0x0094d896:0x0094d981, compress_allocno_conflict_vec
0x0094d981:0x0094da4a, compress_conflict_vecs
0x0094da4a:0x0094db23, ira_print_expanded_allocno
0x0094db23:0x0094dd85, create_cap_allocno
0x0094dd85:0x0094dddf, ira_create_allocno_live_range
0x0094dddf:0x0094de32, copy_allocno_live_range
0x0094de32:0x0094deac, ira_copy_allocno_live_range_list
0x0094deac:0x0094e059, ira_merge_allocno_live_ranges
0x0094e059:0x0094e0c3, ira_allocno_live_ranges_intersect_p
0x0094e0c3:0x0094e0e8, ira_finish_allocno_live_range
0x0094e0e8:0x0094e120, ira_finish_allocno_live_range_list
0x0094e120:0x0094e1a7, ira_free_allocno_updated_costs
0x0094e1a7:0x0094e2e7, finish_allocno
0x0094e2e7:0x0094e387, finish_allocnos
0x0094e387:0x0094e3d1, initiate_copies
0x0094e3d1:0x0094e4a4, find_allocno_copy
0x0094e4a4:0x0094e590, ira_create_copy
0x0094e590:0x0094e685, ira_add_allocno_copy_to_list
0x0094e685:0x0094e7e8, ira_remove_allocno_copy_from_list
0x0094e7e8:0x0094e885, ira_swap_allocno_copy_ends_if_necessary
0x0094e885:0x0094e928, ira_add_allocno_copy
0x0094e928:0x0094e9c3, print_copy
0x0094e9c3:0x0094e9e8, ira_debug_copy
0x0094e9e8:0x0094ea52, print_copies
0x0094ea52:0x0094ea68, ira_debug_copies
0x0094ea68:0x0094eb6d, print_allocno_copies
0x0094eb6d:0x0094eb92, ira_debug_allocno_copies
0x0094eb92:0x0094ebb7, finish_copy
0x0094ebb7:0x0094ec2f, finish_copies
0x0094ec2f:0x0094ec91, initiate_cost_vectors
0x0094ec91:0x0094ecb1, ira_allocate_cost_vector
0x0094ecb1:0x0094ecdd, ira_free_cost_vector
0x0094ecdd:0x0094ed22, finish_cost_vectors
0x0094ed22:0x0094ee33, ira_traverse_loop_tree
0x0094ee33:0x0094f10e, create_insn_allocnos
0x0094f10e:0x0094f272, create_bb_allocnos
0x0094f272:0x0094f3f1, create_loop_allocnos
0x0094f3f1:0x0094f521, create_loop_tree_node_allocnos
0x0094f521:0x0094f564, propagate_modified_regnos
0x0094f564:0x0094f7bc, propagate_allocno_info
0x0094f7bc:0x0094f809, create_allocnos
0x0094f809:0x0094f838, change_allocno_in_range_list
0x0094f838:0x0094f8a5, low_pressure_loop_node_p
0x0094f8a5:0x0094f990, loop_compare_func
0x0094f990:0x0094fd5b, mark_loops_for_removal
0x0094fd5b:0x0094ff9b, mark_all_loops_for_removal
0x0094ff9b:0x0094ffb9, VEC_ira_loop_tree_node_t_base_length
0x0094ffb9:0x0094fff3, VEC_ira_loop_tree_node_t_base_space
0x0094fff3:0x00950038, VEC_ira_loop_tree_node_t_base_quick_push
0x00950038:0x0095006a, VEC_ira_loop_tree_node_t_base_pop
0x0095006a:0x00950086, VEC_ira_loop_tree_node_t_heap_alloc
0x00950086:0x009500bb, VEC_ira_loop_tree_node_t_heap_free
0x009500bb:0x00950128, VEC_ira_loop_tree_node_t_heap_reserve
0x00950128:0x00950177, VEC_ira_loop_tree_node_t_heap_safe_push
0x00950177:0x009502f5, remove_uneccesary_loop_nodes_from_loop_tree
0x009502f5:0x0095033a, loop_is_inside_p
0x0095033a:0x009503c6, regno_allocno_order_compare_func
0x009503c6:0x0095050d, ira_rebuild_regno_allocno_list
0x0095050d:0x009506dd, propagate_some_info_from_allocno
0x009506dd:0x00950926, remove_unnecessary_allocnos
0x00950926:0x00950be8, remove_low_level_allocnos
0x00950be8:0x00950d1b, remove_unnecessary_regions
0x00950d1b:0x00950fca, update_bad_spill_attribute
0x00950fca:0x009511b8, setup_min_max_allocno_live_range_point
0x009511b8:0x00951257, allocno_range_compare_func
0x00951257:0x00951369, sort_conflict_id_allocno_map
0x00951369:0x009515fe, setup_min_max_conflict_allocno_ids
0x009515fe:0x009516ca, create_caps
0x009516ca:0x00951963, copy_info_to_removed_store_destinations
0x00951963:0x00952872, ira_flattening
0x00952872:0x00952b16, ira_build
0x00952b16:0x00952b36, ira_destroy
0x00952b36:0x00952b47, rhs_regno_34
0x00952b47:0x00952b6c, insn_constraint_len
0x00952b6c:0x00952b80, base_reg_class_0
0x00952b80:0x00952bf6, ok_for_base_p_1
0x00952bf6:0x00952c56, ira_get_register_move_cost
0x00952c56:0x00952cf6, ira_get_may_move_cost
0x00952cf6:0x00952d0b, ira_allocno_iter_init_1
0x00952d0b:0x00952d85, ira_allocno_iter_cond_1
0x00952d85:0x00952de8, ira_hard_reg_not_in_set_p_0
0x00952de8:0x00952e5f, ira_allocate_and_set_costs
0x00952e5f:0x00953053, copy_cost
0x00953053:0x00954ae3, record_reg_classes
0x00954ae3:0x00954b5e, ok_for_index_p_nonstrict
0x00954b5e:0x00954ba4, ok_for_base_p_nonstrict
0x00954ba4:0x009552ad, record_address_regs
0x009552ad:0x0095562c, record_operand_costs
0x0095562c:0x00955a0a, scan_one_insn
0x00955a0a:0x00955c81, print_allocno_costs
0x00955c81:0x00955e0d, print_pseudo_costs
0x00955e0d:0x00955ef4, process_bb_for_costs
0x00955ef4:0x00955f21, process_bb_node_for_costs
0x00955f21:0x00956c0c, find_costs_and_classes
0x00956c0c:0x00957018, process_bb_node_for_hard_reg_moves
0x00957018:0x00957270, setup_allocno_cover_class_and_costs
0x00957270:0x009572cd, ira_init_costs_once
0x009572cd:0x009573da, free_ira_costs
0x009573da:0x009574d8, ira_init_costs
0x009574d8:0x009574e4, ira_finish_costs_once
0x009574e4:0x00957545, init_costs
0x00957545:0x00957579, finish_costs
0x00957579:0x009575e0, ira_costs
0x009575e0:0x0095762a, ira_set_pseudo_classes
0x0095762a:0x0095784b, ira_tune_allocno_costs_and_cover_classes
0x0095784b:0x0095785c, rhs_regno_35
0x0095785c:0x00957881, insn_constraint_len_0
0x00957881:0x009578f9, sparseset_bit_p_0
0x009578f9:0x00957937, sparseset_insert_bit_0
0x00957937:0x00957980, sparseset_set_bit_0
0x00957980:0x009579a6, sparseset_iter_init_0
0x009579a6:0x009579e5, sparseset_iter_p_0
0x009579e5:0x00957a08, sparseset_iter_elm_0
0x00957a08:0x00957a36, sparseset_iter_next_0
0x00957a36:0x00957abb, ira_allocno_set_iter_init
0x00957abb:0x00957b93, ira_allocno_set_iter_cond
0x00957b93:0x00957bc5, ira_allocno_set_iter_next
0x00957bc5:0x00957c25, ira_get_register_move_cost_0
0x00957c25:0x00957c3a, ira_allocno_iter_init_2
0x00957c3a:0x00957cb4, ira_allocno_iter_cond_2
0x00957cb4:0x00957cc9, ira_copy_iter_init_0
0x00957cc9:0x00957d43, ira_copy_iter_cond_0
0x00957d43:0x00957e5e, ira_allocno_conflict_iter_init
0x00957e5e:0x00957fa8, ira_allocno_conflict_iter_cond
0x00957fa8:0x00957ff8, ira_allocno_conflict_iter_next
0x00957ff8:0x0095806f, ira_allocate_and_set_costs_0
0x0095806f:0x00958083, base_reg_class_1
0x00958083:0x0095859b, build_conflict_bit_table
0x0095859b:0x00958609, commutative_constraint_p
0x00958609:0x00958884, get_dup_num
0x00958884:0x00958938, go_through_subreg
0x00958938:0x00959008, process_regs_for_copy
0x00959008:0x00959115, process_reg_shuffles
0x00959115:0x009595d8, add_insn_allocno_copies
0x009595d8:0x00959686, add_copies
0x00959686:0x00959849, propagate_copies
0x00959849:0x00959ba5, build_allocno_conflicts
0x00959ba5:0x00959c5a, build_conflicts
0x00959c5a:0x00959d89, print_hard_reg_set
0x00959d89:0x0095a04f, print_conflicts
0x0095a04f:0x0095a074, ira_debug_conflicts
0x0095a074:0x0095a49b, ira_build_conflicts
0x0095a49b:0x0095a4ac, rhs_regno_36
0x0095a4ac:0x0095a4cb, hard_reg_set_subset_p_1
0x0095a4cb:0x0095a4dd, hard_reg_set_empty_p_0
0x0095a4dd:0x0095a513, bitmap_initialize_stat_3
0x0095a513:0x0095a60f, bmp_iter_set_init_21
0x0095a60f:0x0095a643, bmp_iter_next_20
0x0095a643:0x0095a76f, bmp_iter_set_21
0x0095a76f:0x0095a78d, VEC_edge_base_length_35
0x0095a78d:0x0095a7b7, VEC_edge_base_index_34
0x0095a7b7:0x0095a804, VEC_edge_base_iterate_2
0x0095a804:0x0095a839, VEC_edge_heap_free_2
0x0095a839:0x0095a877, ei_container_30
0x0095a877:0x0095a8a2, ei_start_1_30
0x0095a8a2:0x0095a900, ei_end_p_30
0x0095a900:0x0095a97e, ei_next_30
0x0095a97e:0x0095a9d9, ei_edge_30
0x0095a9d9:0x0095aa47, ei_cond_30
0x0095aa47:0x0095aa67, REG_N_REFS_1
0x0095aa67:0x0095aaa6, df_lr_get_bb_info_7
0x0095aaa6:0x0095aac4, VEC_loop_p_base_length_6
0x0095aac4:0x0095aaf6, loop_depth_3
0x0095aaf6:0x0095ab14, VEC_ira_allocno_t_base_length_0
0x0095ab14:0x0095ab4e, VEC_ira_allocno_t_base_space_0
0x0095ab4e:0x0095ab93, VEC_ira_allocno_t_base_quick_push_0
0x0095ab93:0x0095abc5, VEC_ira_allocno_t_base_pop
0x0095abc5:0x0095abf9, VEC_ira_allocno_t_base_truncate
0x0095abf9:0x0095ac15, VEC_ira_allocno_t_heap_alloc_0
0x0095ac15:0x0095ac4a, VEC_ira_allocno_t_heap_free_0
0x0095ac4a:0x0095acb7, VEC_ira_allocno_t_heap_reserve_0
0x0095acb7:0x0095ad06, VEC_ira_allocno_t_heap_safe_push_0
0x0095ad06:0x0095ad66, ira_get_register_move_cost_1
0x0095ad66:0x0095ad7b, ira_allocno_iter_init_3
0x0095ad7b:0x0095adf5, ira_allocno_iter_cond_3
0x0095adf5:0x0095af10, ira_allocno_conflict_iter_init_0
0x0095af10:0x0095b05a, ira_allocno_conflict_iter_cond_0
0x0095b05a:0x0095b0aa, ira_allocno_conflict_iter_next_0
0x0095b0aa:0x0095b10d, ira_hard_reg_not_in_set_p_1
0x0095b10d:0x0095b17c, ira_allocate_and_copy_costs_0
0x0095b17c:0x0095b220, ira_allocate_and_set_or_copy_costs
0x0095b220:0x0095b299, allocnos_have_intersected_live_ranges_p
0x0095b299:0x0095b2e9, initiate_cost_update
0x0095b2e9:0x0095b2ff, finish_cost_update
0x0095b2ff:0x0095b320, start_update_cost
0x0095b320:0x0095b3b8, queue_update_cost
0x0095b3b8:0x0095b425, get_next_update_cost
0x0095b425:0x0095b736, update_copy_costs
0x0095b736:0x0095ba1d, update_conflict_hard_regno_costs
0x0095ba1d:0x0095ba8b, allocno_cost_compare_func
0x0095ba8b:0x0095badf, print_coalesced_allocno
0x0095badf:0x0095c49b, assign_hard_reg
0x0095c49b:0x0095c4e2, allocno_spill_priority
0x0095c4e2:0x0095c56c, add_allocno_to_bucket
0x0095c56c:0x0095c5e5, get_coalesced_allocnos_attributes
0x0095c5e5:0x0095c6be, bucket_allocno_compare_func
0x0095c6be:0x0095c7bd, sort_bucket
0x0095c7bd:0x0095c8cc, add_allocno_to_ordered_bucket
0x0095c8cc:0x0095c963, delete_allocno_from_bucket
0x0095c963:0x0095cc2f, push_allocno_to_stack
0x0095cc2f:0x0095cd5a, remove_allocno_from_bucket_and_push
0x0095cd5a:0x0095cd8d, push_only_colorable
0x0095cd8d:0x0095ce0a, push_allocno_to_spill
0x0095ce0a:0x0095d099, ira_loop_edge_freq
0x0095d099:0x0095d2c7, calculate_allocno_spill_cost
0x0095d2c7:0x0095d3af, allocno_spill_priority_compare
0x0095d3af:0x0095d3e4, splay_tree_allocate
0x0095d3e4:0x0095d452, splay_tree_free
0x0095d452:0x0095dc7a, push_allocnos_to_stack
0x0095dc7a:0x0095de53, pop_allocnos_from_stack
0x0095de53:0x0095dfce, setup_allocno_available_regs_num
0x0095dfce:0x0095e2be, setup_allocno_left_conflicts_size
0x0095e2be:0x0095e36f, put_allocno_into_bucket
0x0095e36f:0x0095e3c7, copy_freq_compare_func
0x0095e3c7:0x0095e457, merge_allocnos
0x0095e457:0x0095e5d1, coalesced_allocno_conflict_p
0x0095e5d1:0x0095ea5a, coalesce_allocnos
0x0095ea5a:0x0095ebd4, setup_allocno_priorities
0x0095ebd4:0x0095ec4e, allocno_priority_compare_func
0x0095ec4e:0x0095f0df, color_allocnos
0x0095f0df:0x0095f528, print_loop_title
0x0095f528:0x0095fc6a, color_pass
0x0095fc6a:0x0095fd58, do_coloring
0x0095fd58:0x009602cf, move_spill_restore
0x009602cf:0x0096053e, update_curr_costs
0x0096053e:0x009607fb, ira_reassign_conflict_allocnos
0x009607fb:0x0096089d, coalesced_pseudo_reg_freq_compare
0x0096089d:0x00960a36, coalesced_pseudo_reg_slot_compare
0x00960a36:0x00960b89, setup_coalesced_allocno_costs_and_nums
0x00960b89:0x00960c34, collect_spilled_coalesced_allocnos
0x00960c34:0x00960ca4, slot_coalesced_allocno_live_ranges_intersect_p
0x00960ca4:0x00960d3d, setup_slot_coalesced_allocno_live_ranges
0x00960d3d:0x0096102d, coalesce_spill_slots
0x0096102d:0x009614b9, ira_sort_regnos_for_alter_reg
0x009614b9:0x00961699, ira_mark_allocation_change
0x00961699:0x00961704, ira_mark_memory_move_deletion
0x00961704:0x009619e9, allocno_reload_assign
0x009619e9:0x00961a67, pseudo_reg_compare
0x00961a67:0x00961f41, ira_reassign_pseudos
0x00961f41:0x00962374, ira_reuse_stack_slot
0x00962374:0x00962495, ira_mark_new_stack_slot
0x00962495:0x009627b9, calculate_spill_cost
0x009627b9:0x009628e2, ira_better_spill_reload_regno_p
0x009628e2:0x00962930, ira_initiate_assign
0x00962930:0x00962969, ira_finish_assign
0x00962969:0x009629d4, color
0x009629d4:0x00962da6, fast_allocation
0x00962da6:0x00962e2c, ira_color
0x00962e2c:0x00962f28, bmp_iter_set_init_22
0x00962f28:0x00962f5c, bmp_iter_next_21
0x00962f5c:0x00963088, bmp_iter_set_22
0x00963088:0x009630a6, VEC_edge_base_length_36
0x009630a6:0x009630d0, VEC_edge_base_index_35
0x009630d0:0x0096310e, ei_container_31
0x0096310e:0x00963139, ei_start_1_31
0x00963139:0x00963197, ei_end_p_31
0x00963197:0x00963215, ei_next_31
0x00963215:0x00963270, ei_edge_31
0x00963270:0x009632de, ei_cond_31
0x009632de:0x009632ef, rhs_regno_37
0x009632ef:0x00963334, recog_memoized_7
0x00963334:0x00963373, df_lr_get_bb_info_8
0x00963373:0x009633c0, VEC_loop_p_base_iterate_3
0x009633c0:0x00963420, ira_get_register_move_cost_2
0x00963420:0x00963435, ira_allocno_iter_init_4
0x00963435:0x009634af, ira_allocno_iter_cond_4
0x009634af:0x00963521, create_move
0x00963521:0x00963559, free_move
0x00963559:0x00963591, free_move_list
0x00963591:0x00963601, eq_move_lists_p
0x00963601:0x0096367e, print_move_list
0x0096367e:0x009636a3, ira_debug_move_list
0x009636a3:0x00963899, change_regs
0x00963899:0x0096391d, add_to_edge_list
0x0096391d:0x00963a05, create_new_reg
0x00963a05:0x00963a3e, subloop_tree_node_p
0x00963a3e:0x00963b75, set_allocno_reg
0x00963b75:0x00963cfd, entered_from_non_parent_p
0x00963cfd:0x00963dfb, setup_entered_from_non_parent_p
0x00963dfb:0x00963eda, store_can_be_removed_p
0x00963eda:0x0096418a, generate_edge_moves
0x0096418a:0x00964631, change_loop
0x00964631:0x009646cf, set_allocno_somewhere_renamed_p
0x009646cf:0x00964772, eq_edge_move_lists_p
0x00964772:0x009648e8, unify_moves
0x009648e8:0x00964906, VEC_move_t_base_length
0x00964906:0x00964934, VEC_move_t_base_last
0x00964934:0x0096495e, VEC_move_t_base_index
0x0096495e:0x00964998, VEC_move_t_base_space
0x00964998:0x009649dd, VEC_move_t_base_quick_push
0x009649dd:0x00964a11, VEC_move_t_base_truncate
0x00964a11:0x00964a2d, VEC_move_t_heap_alloc
0x00964a2d:0x00964a62, VEC_move_t_heap_free
0x00964a62:0x00964acf, VEC_move_t_heap_reserve
0x00964acf:0x00964b1e, VEC_move_t_heap_safe_push
0x00964b1e:0x00964b8d, traverse_moves
0x00964b8d:0x0096524a, modify_move_list
0x0096524a:0x00965426, emit_move_list
0x00965426:0x009658e3, emit_moves
0x009658e3:0x009659d3, update_costs
0x009659d3:0x00966050, add_range_and_copies_from_move_list
0x00966050:0x009663f2, add_ranges_and_copies
0x009663f2:0x00966991, ira_emit
0x00966991:0x00966a8d, bmp_iter_set_init_23
0x00966a8d:0x00966ac1, bmp_iter_next_22
0x00966ac1:0x00966bed, bmp_iter_set_23
0x00966bed:0x00966c0b, VEC_edge_base_length_37
0x00966c0b:0x00966c35, VEC_edge_base_index_36
0x00966c35:0x00966c73, ei_container_32
0x00966c73:0x00966c9e, ei_start_1_32
0x00966c9e:0x00966cfc, ei_end_p_32
0x00966cfc:0x00966d7a, ei_next_32
0x00966d7a:0x00966dd5, ei_edge_32
0x00966dd5:0x00966e43, ei_cond_32
0x00966e43:0x00966ecd, bb_has_eh_pred_4
0x00966ecd:0x00966f57, bb_has_abnormal_pred
0x00966f57:0x00966f68, rhs_regno_38
0x00966f68:0x00966f8d, insn_constraint_len_1
0x00966f8d:0x00966fcc, df_lr_get_bb_info_9
0x00966fcc:0x00966fea, sparseset_clear
0x00966fea:0x00967062, sparseset_bit_p_1
0x00967062:0x009670a0, sparseset_insert_bit_1
0x009670a0:0x009670e9, sparseset_set_bit_1
0x009670e9:0x0096710f, sparseset_iter_init_1
0x0096710f:0x0096714e, sparseset_iter_p_1
0x0096714e:0x00967171, sparseset_iter_elm_1
0x00967171:0x0096719f, sparseset_iter_next_1
0x0096719f:0x009671ff, ira_get_register_move_cost_3
0x009671ff:0x00967214, ira_allocno_iter_init_5
0x00967214:0x0096728e, ira_allocno_iter_cond_5
0x0096728e:0x00967305, ira_allocate_and_set_costs_1
0x00967305:0x009674a4, make_regno_born
0x009674a4:0x0096754c, update_allocno_pressure_excess_length
0x0096754c:0x009675cf, make_regno_dead
0x009675cf:0x00967766, set_allocno_live
0x00967766:0x00967952, clear_allocno_live
0x00967952:0x00967bc4, mark_reg_live
0x00967bc4:0x00967c04, mark_ref_live
0x00967c04:0x00967eb4, mark_reg_dead
0x00967eb4:0x00967f16, mark_ref_dead
0x00967f16:0x00968000, make_pseudo_conflict
0x00968000:0x009680f7, check_and_make_def_use_conflict
0x009680f7:0x0096849b, check_and_make_def_conflict
0x0096849b:0x009686e1, make_early_clobber_and_input_conflicts
0x009686e1:0x009687c7, mark_hard_reg_early_clobbers
0x009687c7:0x00968c34, single_reg_class
0x00968c34:0x00968c87, single_reg_operand_class
0x00968c87:0x00968e5e, ira_implicitly_set_insn_hard_regs
0x00968e5e:0x009692bb, process_single_reg_class_operands
0x009692bb:0x00969345, bb_has_abnormal_call_pred
0x00969345:0x00969f52, process_bb_node_lives
0x00969f52:0x0096a0d2, create_start_finish_chains
0x0096a0d2:0x0096a0fc, ira_rebuild_start_finish_chains
0x0096a0fc:0x0096a320, remove_some_program_points_and_update_live_ranges
0x0096a320:0x0096a37d, ira_print_live_range_list
0x0096a37d:0x0096a3a2, ira_debug_live_range_list
0x0096a3a2:0x0096a3ef, print_allocno_live_ranges
0x0096a3ef:0x0096a414, ira_debug_allocno_live_ranges
0x0096a414:0x0096a47e, print_live_ranges
0x0096a47e:0x0096a494, ira_debug_live_ranges
0x0096a494:0x0096a575, ira_create_allocno_live_ranges
0x0096a575:0x0096a5ca, ira_compress_allocno_live_ranges
0x0096a5ca:0x0096a5ef, ira_finish_allocno_live_ranges
0x0096a5ef:0x0096a600, rhs_regno_39
0x0096a600:0x0096a693, rebuild_jump_labels
0x0096a693:0x0096a733, cleanup_barriers
0x0096a733:0x0096a828, init_label_info
0x0096a828:0x0096acd8, mark_all_labels
0x0096acd8:0x0096af9a, reversed_comparison_code_parts
0x0096af9a:0x0096aff2, reversed_comparison_code
0x0096aff2:0x0096b04c, reversed_comparison
0x0096b04c:0x0096b0e2, reverse_condition
0x0096b0e2:0x0096b17f, reverse_condition_maybe_unordered
0x0096b17f:0x0096b213, swap_condition
0x0096b213:0x0096b26f, unsigned_condition
0x0096b26f:0x0096b2cb, signed_condition
0x0096b2cb:0x0096b47f, comparison_dominates_p
0x0096b47f:0x0096b4dd, simplejump_p
0x0096b4dd:0x0096b5be, condjump_p
0x0096b5be:0x0096b6fa, condjump_in_parallel_p
0x0096b6fa:0x0096b76a, pc_set
0x0096b76a:0x0096b7d5, any_uncondjump_p
0x0096b7d5:0x0096b874, any_condjump_p
0x0096b874:0x0096b939, condjump_label
0x0096b939:0x0096b998, returnjump_p_1
0x0096b998:0x0096b9d4, returnjump_p
