0x004021f0:0x0040221a, _start
0x005013f0:0x00501459, _ZN12POVMS_Object3SetEjR10POVMS_List
0x0050145a:0x005014c3, _ZN12POVMS_Object3SetEjRS_
0x005014c4:0x00501515, _ZN12POVMS_Object6RemoveEj
0x00501516:0x00501541, _ZN12POVMS_Object5ExistEj
0x00501542:0x0050159a, _ZN12POVMS_Object5MergeERS_
0x0050159a:0x005015ac, _ZNK12POVMS_ObjectdeEv
0x005015ac:0x005015be, _ZNK12POVMS_ObjectptEv
0x005015be:0x00501644, _ZN12POVMS_ObjectclEv
0x00501644:0x0050169d, _ZN12POVMS_Object9SetStringEjPKc
0x0050169e:0x005016f5, _ZN12POVMS_Object6SetIntEji
0x005016f6:0x0050174f, _ZN12POVMS_Object7SetLongEjx
0x00501750:0x005017b1, _ZN12POVMS_Object8SetFloatEjf
0x005017b2:0x00501809, _ZN12POVMS_Object7SetBoolEji
0x0050180a:0x00501861, _ZN12POVMS_Object7SetTypeEjj
0x00501862:0x005018e3, _ZN12POVMS_Object15GetStringLengthEj
0x005018e4:0x00501943, _ZN12POVMS_Object9GetStringEjPci
0x00501944:0x005019be, _ZN12POVMS_Object6GetIntEj
0x005019be:0x00501a39, _ZN12POVMS_Object7GetLongEj
0x00501a3a:0x00501ab6, _ZN12POVMS_Object8GetFloatEj
0x00501ab6:0x00501b30, _ZN12POVMS_Object7GetBoolEj
0x00501b30:0x00501baa, _ZN12POVMS_Object7GetTypeEj
0x00501baa:0x00501d0c, _ZN12POVMS_Object10ReadHeaderEPhRi
0x00501d0c:0x00501d9b, _ZN12POVMS_Object10ReadObjectEPhi
0x00501d9c:0x00501ea2, _ZN12POVMS_Object11WriteHeaderEPhRi
0x00501ea2:0x00501f0b, _ZN12POVMS_Object11WriteObjectEPhi
0x00501f0c:0x00501fa3, _ZN13POVMS_MessageC2Ejjj
0x00501fa4:0x00501fd6, _ZN13POVMS_MessageC2ER9POVMSData
0x00501fd6:0x00502008, _ZN13POVMS_MessageC2EP9POVMSData
0x00502008:0x0050203e, _ZN13POVMS_MessageC2ER12POVMS_Object
0x0050203e:0x00502074, _ZN13POVMS_MessageC2ERS_
0x00502074:0x005020e8, _ZN13POVMS_MessageaSERS_
0x005020e8:0x0050215d, _ZN13POVMS_Message8GetClassEv
0x0050215e:0x005021d3, _ZN13POVMS_Message13GetIdentifierEv
0x005021d4:0x0050224a, _ZN13POVMS_Message16GetSourceAddressEv
0x0050224a:0x005022c0, _ZN13POVMS_Message21GetDestinationAddressEv
0x005022c0:0x00502314, _ZN13POVMS_Message21SetDestinationAddressEPv
0x00502314:0x00502347, _ZN21POVMS_MessageReceiverC2EPv
0x00502348:0x005023b5, _ZN21POVMS_MessageReceiverD2Ev
0x005023b6:0x005023dc, _ZN21POVMS_MessageReceiverD0Ev
0x005023dc:0x0050245a, _ZN21POVMS_MessageReceiver6RemoveEjj
0x0050245a:0x005026cf, _ZN21POVMS_MessageReceiver14ReceiveHandlerEP9POVMSDataS1_iPv
0x005026d0:0x005027d4, _ZN21POVMS_MessageReceiver12AddNodeFrontEjjPNS_9HandlerOOEPNS_7HandlerE
0x005027d4:0x00502935, _ZN21POVMS_MessageReceiver11AddNodeBackEjjPNS_9HandlerOOEPNS_7HandlerE
0x00502936:0x00502a4e, _ZN21POVMS_MessageReceiver10RemoveNodeEPNS_11HandlerNodeE
0x00502a4e:0x00502aec, _Z17POVMS_SendMessagePvR13POVMS_MessagePS0_i
0x00502aec:0x00502b27, _ZN13POVMS_MessageD2Ev
0x00502b28:0x00502b4e, _ZN13POVMS_MessageD0Ev
0x00502b4e:0x00502b85, _ZN8pov_base14ProcessOptionsC2EPNS0_16INI_Parser_TableEPNS0_16Cmd_Parser_TableE
0x00502b86:0x00502b9d, _ZN8pov_base14ProcessOptionsD2Ev
0x00502b9e:0x0050304d, _ZN8pov_base14ProcessOptions9ParseFileEPKcP9POVMSData
0x0050304e:0x005032ac, _ZN8pov_base14ProcessOptions11ParseStringEPKcP9POVMSDatab
0x005032ac:0x00503320, _ZN8pov_base14ProcessOptions9WriteFileEPNS_11OTextStreamEP9POVMSData
0x00503320:0x005033b5, _ZN8pov_base14ProcessOptions9WriteFileEPKcP9POVMSData
0x005033b6:0x005033d1, _ZN8pov_base14ProcessOptions24ReadSpecialOptionHandlerEPNS0_16INI_Parser_TableEPcP9POVMSData
0x005033d2:0x005033f3, _ZN8pov_base14ProcessOptions24ReadSpecialSwitchHandlerEPNS0_16Cmd_Parser_TableEPcP9POVMSDatab
0x005033f4:0x0050340f, _ZN8pov_base14ProcessOptions25WriteSpecialOptionHandlerEPNS0_16INI_Parser_TableEP9POVMSDataPNS_11OTextStreamE
0x00503410:0x00503423, _ZN8pov_base14ProcessOptions17WriteOptionFilterEPNS0_16INI_Parser_TableE
0x00503424:0x0050343f, _ZN8pov_base14ProcessOptions20ProcessUnknownSwitchEPcS1_P9POVMSData
0x00503440:0x00503457, _ZN8pov_base14ProcessOptions20ProcessUnknownStringEPcP9POVMSData
0x00503458:0x00503554, _ZN8pov_base14ProcessOptions10ParseErrorEPKcz
0x00503554:0x00503682, _ZN8pov_base14ProcessOptions12ParseErrorAtEPNS_11ITextStreamEPKcz
0x00503682:0x0050377e, _ZN8pov_base14ProcessOptions10WriteErrorEPKcz
0x0050377e:0x00503a33, _ZN8pov_base14ProcessOptions17Output_INI_OptionEPNS0_16INI_Parser_TableEP9POVMSDataPNS_11OTextStreamE
0x00503a34:0x00503ba6, _ZN8pov_base14ProcessOptions23Parse_INI_SpecificationEPKcRPcS4_
0x00503ba6:0x00503c89, _ZN8pov_base14ProcessOptions20Parse_INI_Skip_SpaceEPNS_11ITextStreamEb
0x00503c8a:0x00503d2a, _ZN8pov_base14ProcessOptions19Parse_INI_Skip_LineEPNS_11ITextStreamE
0x00503d2a:0x0050412b, _ZN8pov_base14ProcessOptions16Parse_INI_OptionEPNS_11ITextStreamEP9POVMSData
0x0050412c:0x0050443f, _ZN8pov_base14ProcessOptions16Parse_INI_SwitchEPNS_11ITextStreamEiP9POVMSData
0x00504440:0x005045ca, _ZN8pov_base14ProcessOptions16Parse_INI_StringEPNS_11ITextStreamEib
0x005045ca:0x0050476a, _ZN8pov_base14ProcessOptions26Parse_INI_String_SmartmodeEPNS_11ITextStreamE
0x0050476a:0x005047b8, _ZN8pov_base14ProcessOptions19Parse_CL_Skip_SpaceERPKc
0x005047b8:0x00504af0, _ZN8pov_base14ProcessOptions15Parse_CL_SwitchERPKciP9POVMSDatab
0x00504af0:0x00504d16, _ZN8pov_base14ProcessOptions15Parse_CL_OptionERPKcP9POVMSDatab
0x00504d16:0x00504dfa, _ZN8pov_base14ProcessOptions15Parse_CL_StringERPKci
0x00504dfa:0x0050505a, _ZN8pov_base14ProcessOptions18Process_INI_OptionEPNS0_16INI_Parser_TableEPcP9POVMSData
0x0050505a:0x00505313, _ZN8pov_base14ProcessOptions14Process_SwitchEPNS0_16Cmd_Parser_TableEPcP9POVMSDatab
0x00505314:0x005053c2, _ZN8pov_base14ProcessOptions7MatchesEPKcS2_
0x005053c2:0x00505444, _ZN8pov_base14ProcessOptions6IsTrueEPKc
0x00505444:0x005054c6, _ZN8pov_base14ProcessOptions7IsFalseEPKc
0x005054c6:0x005054da, _ZN8pov_base11ITextStream4lineEv
0x005054da:0x0050558b, _ZN8pov_base11pov_stricmpEPKcS1_
0x0050558b:0x0050566c, _ZN8pov_base12pov_tsprintfEPKcz
0x0050566c:0x005057f8, _ZN8pov_base11ITextStreamC2EPKcj
0x005057f8:0x0050596f, _ZN8pov_base11ITextStreamC2EPKcPNS_7IStreamE
0x00505970:0x00505a09, _ZN8pov_base11ITextStreamD2Ev
0x00505a0a:0x00505a30, _ZN8pov_base11ITextStreamD0Ev
0x00505a30:0x00505bd4, _ZN8pov_base11ITextStream7getcharEv
0x00505bd4:0x00505c0c, _ZN8pov_base11ITextStream9ungetcharEi
0x00505c0c:0x00505c62, _ZN8pov_base11ITextStream3eofEv
0x00505c62:0x00505db7, _ZN8pov_base11ITextStream5seekgENS0_7FilePosE
0x00505db8:0x00505e47, _ZN8pov_base11ITextStream5tellgEv
0x00505e48:0x00505fcf, _ZN8pov_base11ITextStream12RefillBufferEv
0x00505fd0:0x005060a9, _ZN8pov_base11OTextStreamC2EPKcjb
0x005060aa:0x00506165, _ZN8pov_base11OTextStreamC2EPKcPNS_7OStreamE
0x00506166:0x005061f6, _ZN8pov_base11OTextStreamD2Ev
0x005061f6:0x0050621c, _ZN8pov_base11OTextStreamD0Ev
0x0050621c:0x00506246, _ZN8pov_base11OTextStream7putcharEi
0x00506246:0x00506346, _ZN8pov_base11OTextStream6printfEPKcz
0x00506346:0x00506367, _ZNK8pov_base6IOBasecvPvEv
0x00506367:0x00506392, _ZSt3minImERKT_S2_S2_
0x00506392:0x00506427, _ZN8pov_base16TextStreamBufferC2Emj
0x00506428:0x005064ac, _ZN8pov_base16TextStreamBufferD2Ev
0x005064ac:0x005064d2, _ZN8pov_base16TextStreamBufferD0Ev
0x005064d2:0x0050665e, _ZN8pov_base16TextStreamBuffer6printfEPKcz
0x0050665e:0x0050668b, _ZN8pov_base16TextStreamBuffer5printEPKc
0x0050668c:0x005066b9, _ZN8pov_base16TextStreamBuffer4putsEPKc
0x005066ba:0x005066e5, _ZN8pov_base16TextStreamBuffer4putcEi
0x005066e6:0x00506756, _ZN8pov_base16TextStreamBuffer9printfileEPKcmi
0x00506756:0x005069ac, _ZN8pov_base16TextStreamBuffer9printfileEP8_IO_FILEi
0x005069ac:0x00506a3a, _ZN8pov_base16TextStreamBuffer5flushEv
0x00506a3a:0x00506a8e, _ZN8pov_base16TextStreamBuffer10lineoutputEPKcj
0x00506a8e:0x00506aa0, _ZN8pov_base16TextStreamBuffer12directoutputEPKcj
0x00506aa0:0x00506ab2, _ZN8pov_base16TextStreamBuffer9rawoutputEPKcj
0x00506ab2:0x00506ca8, _ZN8pov_base16TextStreamBuffer9lineflushEv
0x00506ca8:0x00506ee9, _ZN8pov_base16TextStreamBuffer11directflushEPKcj
0x00506eea:0x00506f11, _ZN8pov_base19DefaultPlatformBaseC2Ev
0x00506f12:0x00506f4d, _ZN8pov_base19DefaultPlatformBaseD2Ev
0x00506f4e:0x00506f74, _ZN8pov_base19DefaultPlatformBaseD0Ev
0x00506f74:0x00506fc4, _ZN8pov_base19DefaultPlatformBase13CreateIStreamEj
0x00506fc4:0x00507014, _ZN8pov_base19DefaultPlatformBase13CreateOStreamEj
0x00507014:0x00507036, _ZN8pov_base12PlatformBaseC2Ev
0x00507036:0x00507065, _ZN8pov_base12PlatformBaseD2Ev
0x00507066:0x0050708c, _ZN8pov_base12PlatformBaseD0Ev
0x0050708c:0x005070f8, _ZN12pov_frontend21DefaultRenderFrontendC2EPvS1_
0x005070f8:0x00507161, _ZN12pov_frontend21DefaultRenderFrontendD2Ev
0x00507162:0x00507188, _ZN12pov_frontend21DefaultRenderFrontendD0Ev
0x00507188:0x0050728c, _ZN12pov_frontend21DefaultRenderFrontend12BannerPrintfEPKcz
0x0050728c:0x005072ac, _ZN12pov_frontend21DefaultRenderFrontend11BannerFlushEv
0x005072ac:0x005072df, _ZN12pov_frontend21DefaultRenderFrontend16PrintHelpScreensEv
0x005072e0:0x00507c6d, _ZN12pov_frontend21DefaultRenderFrontend10PrintUsageEi
0x00507c6e:0x00507f01, _ZN12pov_frontend21DefaultRenderFrontend11OpenStreamsEb
0x00507f02:0x00507ff5, _ZN12pov_frontend21DefaultRenderFrontend12CloseStreamsEv
0x00507ff6:0x00508055, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferC2EPN8pov_base7OStreamEbb
0x00508056:0x005080ec, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferD2Ev
0x005080ec:0x00508112, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBufferD0Ev
0x00508112:0x0050819e, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBuffer10lineoutputEPKcj
0x0050819e:0x0050826a, _ZN12pov_frontend21DefaultRenderFrontend19DefaultStreamBuffer12directoutputEPKcj
0x0050826a:0x005085fe, _ZN12pov_frontend13MessageOutputC2EPv
0x005085fe:0x0050865c, _ZN12pov_frontend13MessageOutputD2Ev
0x0050865c:0x00508682, _ZN12pov_frontend13MessageOutputD0Ev
0x00508682:0x005086fe, _ZN12pov_frontend13MessageOutput9PrintfileEiPKcmi
0x005086fe:0x00508850, _ZN12pov_frontend13MessageOutput6PrintfEiPKcz
0x00508850:0x005088aa, _ZN12pov_frontend13MessageOutput5FlushEi
0x005088aa:0x00508f3a, _ZN12pov_frontend13MessageOutput8InitInfoEP9POVMSDataS2_i
0x00508f3a:0x0050a068, _ZN12pov_frontend13MessageOutput13RenderOptionsEP9POVMSDataS2_i
0x0050a068:0x0050a801, _ZN12pov_frontend13MessageOutput13RenderStartedEP9POVMSDataS2_i
0x0050a802:0x0050acae, _ZN12pov_frontend13MessageOutput15FrameStatisticsEP9POVMSDataS2_i
0x0050acae:0x0050ae5b, _ZN12pov_frontend13MessageOutput15ParseStatisticsEP9POVMSDataS2_i
0x0050ae5c:0x0050bd88, _ZN12pov_frontend13MessageOutput16RenderStatisticsEP9POVMSDataS2_i
0x0050bd88:0x0050bd9e, _ZN12pov_frontend13MessageOutput10RenderDoneEP9POVMSDataS2_i
0x0050bd9e:0x0050c384, _ZN12pov_frontend13MessageOutput8ProgressEP9POVMSDataS2_i
0x0050c384:0x0050c3d5, _ZN12pov_frontend13MessageOutput7WarningEP9POVMSDataS2_i
0x0050c3d6:0x0050c427, _ZN12pov_frontend13MessageOutput5ErrorEP9POVMSDataS2_i
0x0050c428:0x0050c4bb, _ZN12pov_frontend13MessageOutput10FatalErrorEP9POVMSDataS2_i
0x0050c4bc:0x0050c5ac, _ZN12pov_frontend13MessageOutput9DebugInfoEP9POVMSDataS2_i
0x0050c5ac:0x0050c7df, _ZN12pov_frontend13MessageOutput11FileMessageEiP9POVMSData
0x0050c7e0:0x0050c85d, _ZN12pov_frontend13MessageOutput21GetOptionSwitchStringEP9POVMSDatajb
0x0050c85e:0x0050c88d, _ZN21POVMS_MessageReceiver7HandlerD2Ev
0x0050c88e:0x0050c8b4, _ZN21POVMS_MessageReceiver7HandlerD0Ev
0x0050c8b4:0x0050c8cb, _ZN21POVMS_MessageReceiver7HandlerC2Ev
0x0050c8cc:0x0050c934, _ZN21POVMS_MessageReceiver12InstallFrontIN12pov_frontend13MessageOutputEEEvjjPT_NS_13MemberHandlerIS3_E16MemberHandlerPtrE
0x0050c934:0x0050c99c, _ZN21POVMS_MessageReceiver11InstallBackIN12pov_frontend13MessageOutputEEEvjjPT_NS_13MemberHandlerIS3_E16MemberHandlerPtrE
0x0050c99c:0x0050c9ef, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEEC2EPS2_MS2_FvP9POVMSDataS6_iE
0x0050c9f0:0x0050ca2b, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEED2Ev
0x0050ca2c:0x0050ca52, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEED0Ev
0x0050ca52:0x0050cb0c, _ZN21POVMS_MessageReceiver13MemberHandlerIN12pov_frontend13MessageOutputEE4CallEP9POVMSDataS5_i
0x0050cb0c:0x0050cb3d, _ZN12pov_frontend20ProcessRenderOptionsC2Ev
0x0050cb3e:0x0050cb65, _ZN12pov_frontend20ProcessRenderOptionsD2Ev
0x0050cb66:0x0050d36c, _ZN12pov_frontend20ProcessRenderOptions24ReadSpecialOptionHandlerEPN8pov_base14ProcessOptions16INI_Parser_TableEPcP9POVMSData
0x0050d36c:0x0050d909, _ZN12pov_frontend20ProcessRenderOptions24ReadSpecialSwitchHandlerEPN8pov_base14ProcessOptions16Cmd_Parser_TableEPcP9POVMSDatab
0x0050d90a:0x0050e00a, _ZN12pov_frontend20ProcessRenderOptions25WriteSpecialOptionHandlerEPN8pov_base14ProcessOptions16INI_Parser_TableEP9POVMSDataPNS1_11OTextStreamE
0x0050e00a:0x0050e035, _ZN12pov_frontend20ProcessRenderOptions17WriteOptionFilterEPN8pov_base14ProcessOptions16INI_Parser_TableE
0x0050e036:0x0050e38c, _ZN12pov_frontend20ProcessRenderOptions20ProcessUnknownStringEPcP9POVMSData
0x0050e38c:0x0050e400, _ZN12pov_frontend20ProcessRenderOptions15OpenFileForReadEPKcP9POVMSData
0x0050e400:0x0050e461, _ZN12pov_frontend20ProcessRenderOptions16OpenFileForWriteEPKcP9POVMSData
0x0050e462:0x0050eb42, _ZN12pov_frontend20ProcessRenderOptions17OpenINIFileStreamEPKcjPcP9POVMSData
0x0050eb42:0x0050ec48, _ZN12pov_frontend14RenderFrontendC2EPvS1_
0x0050ec48:0x0050ec91, _ZN12pov_frontend14RenderFrontendD2Ev
0x0050ec92:0x0050ecb8, _ZN12pov_frontend14RenderFrontendD0Ev
0x0050ecb8:0x0050ee37, _ZN12pov_frontend14RenderFrontend11StartRenderER12POVMS_Object
0x0050ee38:0x0050ef2d, _ZN12pov_frontend14RenderFrontend10StopRenderEv
0x0050ef2e:0x0050ef52, _ZN12pov_frontend14RenderFrontend13RenderStartedER13POVMS_MessageS2_i
0x0050ef52:0x0050ef76, _ZN12pov_frontend14RenderFrontend10RenderDoneER13POVMS_MessageS2_i
0x0050ef76:0x0050efa5, _ZN21POVMS_MessageReceiver9HandlerOOD2Ev
0x0050efa6:0x0050efcc, _ZN21POVMS_MessageReceiver9HandlerOOD0Ev
0x0050efcc:0x0050efe3, _ZN21POVMS_MessageReceiver9HandlerOOC2Ev
0x0050efe4:0x0050f04d, _ZN21POVMS_MessageReceiver12InstallFrontIN12pov_frontend14RenderFrontendEEEvjjPT_NS_15MemberHandlerOOIS3_E16MemberHandlerPtrE
0x0050f04e:0x0050f0b7, _ZN21POVMS_MessageReceiver11InstallBackIN12pov_frontend14RenderFrontendEEEvjjPT_NS_15MemberHandlerOOIS3_E16MemberHandlerPtrE
0x0050f0b8:0x0050f10b, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEEC2EPS2_MS2_FvR13POVMS_MessageS6_iE
0x0050f10c:0x0050f147, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEED2Ev
0x0050f148:0x0050f16e, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEED0Ev
0x0050f16e:0x0050f228, _ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEE4CallER13POVMS_MessageS5_i
0x0050f228:0x0050f362, swapfunc
0x0050f362:0x0050f416, med3
0x0050f416:0x0050fe58, spec_qsort
0x0050fe60:0x0050fec5, __libc_csu_init
0x0050fed0:0x0050fed2, __libc_csu_fini
